longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-122.02,37.98,40,1797,401.0,756,369,2.8456,0,0,0,1,0,165500
-122.02,37.98,37,1474,343.0,782,331,3.4187,0,0,0,1,0,161700
-122.0,37.99,28,4035,641.0,1881,659,5.4607,0,1,0,0,0,192300
-122.0,37.98,31,2030,337.0,867,341,5.0915,0,1,0,0,0,193200
-121.99,37.98,23,2293,411.0,969,399,4.4536,0,1,0,0,0,184000
-121.99,37.97,28,2839,428.0,1372,443,6.2135,0,1,0,0,0,217200
-122.0,37.98,35,1192,201.0,535,172,4.9219,0,1,0,0,0,182000
-122.0,37.98,36,404,77.0,237,88,4.525,0,1,0,0,0,161300
-122.01,37.98,34,1256,267.0,638,252,4.0507,0,0,0,1,0,161000
-122.01,37.99,28,1900,401.0,918,351,3.7841,0,0,0,1,0,144900
-121.95,37.96,18,2739,393.0,1072,374,6.1436,0,1,0,0,0,259500
-121.97,37.97,27,1691,289.0,807,296,6.1168,0,1,0,0,0,210500
-121.97,37.97,24,1330,183.0,656,205,5.0092,0,1,0,0,0,244100
-121.97,37.96,28,1433,290.0,877,313,4.7891,0,1,0,0,0,184800
-121.96,37.96,28,1838,273.0,899,270,5.2145,0,1,0,0,0,229200
-121.96,37.95,7,3418,740.0,1583,676,3.6133,0,1,0,0,0,196100
-121.97,37.97,26,1977,264.0,817,273,5.7512,0,1,0,0,0,240200
-121.98,37.97,26,2714,390.0,1232,409,5.9617,0,1,0,0,0,231100
-121.98,37.97,26,2738,428.0,1316,430,5.2442,0,1,0,0,0,213200
-121.99,37.97,22,2823,509.0,1271,474,5.1333,0,1,0,0,0,207200
-121.99,37.97,30,3320,589.0,1470,543,4.6071,0,1,0,0,0,184100
-122.0,37.96,32,3364,666.0,1980,678,3.7,0,1,0,0,0,179000
-122.0,37.96,28,4071,713.0,2033,647,4.5833,0,1,0,0,0,190700
-121.96,37.95,13,3216,765.0,1627,715,3.0859,0,1,0,0,0,167800
-121.97,37.95,8,4253,709.0,1883,662,5.431,0,1,0,0,0,246700
-121.98,37.96,12,5048,1122.0,2209,1014,3.1573,0,1,0,0,0,126700
-121.99,37.96,16,3324,479.0,1470,461,7.6166,0,1,0,0,0,260400
-121.99,37.96,17,2756,423.0,1228,426,5.5872,0,1,0,0,0,200600
-121.98,37.95,14,6290,854.0,2724,820,6.7371,0,1,0,0,0,267400
-121.98,37.95,16,2984,406.0,1317,397,6.7821,0,1,0,0,0,265900
-122.01,37.97,34,3259,498.0,1250,478,5.3794,0,0,0,1,0,206200
-122.02,37.97,36,2342,436.0,1191,416,4.0,0,0,0,1,0,171000
-122.03,37.97,45,1613,338.0,865,336,3.25,0,0,0,1,0,151100
-122.04,37.97,26,2470,626.0,1174,573,2.9861,0,0,0,1,0,160900
-122.03,37.97,20,3968,931.0,2629,903,2.9915,0,0,0,1,0,166700
-122.04,37.96,16,2913,723.0,1705,693,2.9097,0,0,0,1,0,106300
-122.04,37.97,21,6445,1839.0,3621,1735,2.5841,0,0,0,1,0,112500
-122.04,37.97,39,1323,245.0,705,261,3.1968,0,0,0,1,0,151000
-122.04,37.96,20,1143,346.0,578,298,2.2411,0,0,0,1,0,151800
-122.05,37.96,35,2190,384.0,1154,401,3.8456,0,0,0,1,0,159800
-122.04,37.96,28,1207,252.0,724,252,3.6964,0,0,0,1,0,165700
-122.04,37.96,27,2587,729.0,1500,623,1.837,0,0,0,1,0,175000
-122.05,37.95,27,3513,791.0,1875,694,3.1838,0,0,0,1,0,182000
-122.05,37.95,20,563,107.0,246,123,5.4482,0,0,0,1,0,190800
-122.01,37.95,8,3866,539.0,1555,513,6.0901,0,0,0,1,0,298200
-122.02,37.96,25,2615,368.0,935,366,6.6727,0,0,0,1,0,305100
-122.03,37.96,20,2636,691.0,1142,627,2.1083,0,0,0,1,0,162500
-122.03,37.95,14,3287,793.0,1601,716,3.1719,0,0,0,1,0,220500
-122.02,37.95,25,1205,260.0,608,272,2.4519,0,0,0,1,0,208300
-122.03,37.95,32,1955,313.0,804,317,4.9485,0,0,0,1,0,202300
-122.02,37.95,22,3526,510.0,1660,508,5.6642,0,0,0,1,0,237000
-122.02,37.94,23,3516,661.0,1465,623,4.2569,0,0,0,1,0,213100
-122.02,37.94,19,3192,612.0,1317,594,4.125,0,0,0,1,0,267100
-122.01,37.94,26,1619,224.0,706,220,6.0704,0,0,0,1,0,268000
-122.01,37.94,18,2077,298.0,937,292,6.3809,0,0,0,1,0,273600
-122.0,37.95,9,2214,256.0,848,239,6.8145,0,1,0,0,0,339200
-122.01,37.93,25,2652,335.0,1062,334,7.5898,0,0,0,1,0,330200
-122.04,37.95,33,1653,334.0,814,328,3.1406,0,0,0,1,0,163100
-122.04,37.94,24,5732,873.0,2444,888,5.6292,0,0,0,1,0,231400
-122.05,37.94,22,2105,354.0,993,365,4.6602,0,0,0,1,0,227800
-122.04,37.95,29,866,138.0,341,133,4.7188,0,0,0,1,0,197100
-122.05,37.95,22,5175,1213.0,2804,1091,2.85,0,0,0,1,0,144600
-122.03,37.94,21,5541,776.0,2214,737,5.5777,0,0,0,1,0,279300
-122.03,37.93,21,4712,624.0,1773,615,6.0918,0,0,0,1,0,344800
-122.05,37.93,5,4274,1153.0,1503,881,4.0473,0,0,0,1,0,266500
-122.05,37.93,15,7803,1603.0,2957,1546,4.45,0,0,0,1,0,184900
-122.05,37.92,14,12713,2558.0,4741,2412,4.7094,0,0,0,1,0,234700
-122.02,37.92,26,5077,640.0,1872,636,7.4713,0,0,0,1,0,351200
-122.03,37.92,23,3318,408.0,1124,393,6.5847,0,0,0,1,0,358800
-122.01,37.91,21,10093,1269.0,3645,1219,7.6877,0,0,0,1,0,367700
-122.03,37.91,29,5438,871.0,2310,890,5.0362,0,0,0,1,0,275300
-122.06,37.91,15,5393,1422.0,2133,1288,4.1612,0,0,0,1,0,232800
-122.06,37.9,25,5869,1685.0,2669,1554,2.6998,0,0,0,1,0,216100
-122.06,37.89,21,4985,1590.0,2575,1458,3.1002,0,0,0,1,0,114300
-122.07,37.93,45,1544,244.0,614,238,5.0255,0,0,0,1,0,226000
-122.07,37.93,25,7201,1521.0,3264,1433,3.7433,0,0,0,1,0,252100
-122.07,37.92,26,3872,739.0,1629,684,4.4312,0,0,0,1,0,225000
-122.08,37.92,28,2377,469.0,1068,435,4.4561,0,0,0,1,0,250000
-122.08,37.92,26,1733,265.0,796,274,6.195,0,0,0,1,0,264900
-122.07,37.91,28,1731,295.0,810,295,5.0391,0,0,0,1,0,259800
-122.07,37.91,33,1550,277.0,638,254,3.6833,0,0,0,1,0,292500
-122.08,37.9,32,1075,170.0,486,173,5.0499,0,0,0,1,0,306800
-122.09,37.91,18,9576,1455.0,3486,1380,7.0895,0,0,0,1,0,306900
-122.07,37.89,28,3410,746.0,1428,670,4.3864,0,0,0,1,0,266800
-122.08,37.89,39,3018,501.0,1223,489,6.2924,0,0,0,1,0,283900
-122.08,37.9,29,4133,770.0,1691,744,5.1097,0,0,0,1,0,288000
-122.07,37.89,38,2139,343.0,809,340,5.5636,0,0,0,1,0,268800
-122.07,37.89,38,757,124.0,319,123,5.6558,0,0,0,1,0,263300
-122.06,37.88,34,4781,703.0,1879,714,6.5378,0,0,0,1,0,340900
-122.05,37.87,30,2296,329.0,847,322,6.7192,0,0,0,1,0,397500
-122.05,37.9,24,4125,1020.0,1699,873,2.9526,0,0,0,1,0,271000
-122.05,37.9,32,2676,484.0,986,473,4.6528,0,0,0,1,0,335700
-122.05,37.89,37,1677,269.0,689,283,4.2625,0,0,0,1,0,310600
-122.04,37.89,33,2423,322.0,998,346,7.5349,0,0,0,1,0,349100
-122.05,37.9,32,4498,862.0,1818,851,4.8088,0,0,0,1,0,321200
-122.04,37.9,20,5467,1044.0,2310,963,5.6986,0,0,0,1,0,275800
-122.02,37.89,29,6349,858.0,2450,778,7.5,0,0,0,1,0,356200
-122.04,37.88,32,3250,550.0,1230,557,4.6424,0,0,0,1,0,312700
-122.03,37.86,29,3025,477.0,1035,452,6.112,0,0,0,1,0,390600
-122.04,37.85,27,6039,780.0,2181,761,9.5862,0,0,0,1,0,469400
-121.94,37.73,22,1980,291.0,861,290,6.2726,1,0,0,0,0,258200
-121.94,37.73,22,6719,1068.0,2843,994,6.1265,1,0,0,0,0,260300
-121.93,37.73,23,2564,347.0,1043,351,6.2048,1,0,0,0,0,275000
-121.93,37.73,8,831,231.0,404,224,3.375,1,0,0,0,0,350000
-121.95,37.74,19,1127,170.0,518,167,6.3325,1,0,0,0,0,250000
-121.95,37.74,19,5721,837.0,2653,813,6.2631,1,0,0,0,0,266000
-121.94,37.75,17,2559,370.0,1238,377,6.2781,1,0,0,0,0,269800
-121.92,37.73,24,1407,327.0,501,295,2.4821,1,0,0,0,0,157200
-121.93,37.74,16,3326,419.0,1272,402,6.8806,1,0,0,0,0,343500
-121.94,37.75,16,5121,735.0,2464,761,6.6204,1,0,0,0,0,296100
-121.97,37.79,17,5688,824.0,2111,773,6.6131,1,0,0,0,0,312500
-121.98,37.8,17,3354,422.0,1457,425,7.6473,1,0,0,0,0,345800
-121.98,37.8,16,2498,330.0,1027,343,8.155,1,0,0,0,0,343700
-121.98,37.81,18,2903,387.0,1127,372,5.5921,1,0,0,0,0,359100
-121.96,37.81,12,6488,778.0,2404,765,8.3188,1,0,0,0,0,403400
-121.97,37.8,17,3279,418.0,1222,381,7.9168,1,0,0,0,0,356000
-121.94,37.8,8,11336,1657.0,4089,1555,7.8287,1,0,0,0,0,369200
-121.97,37.79,16,3873,484.0,1451,501,6.7857,1,0,0,0,0,341300
-121.95,37.78,4,14652,2826.0,5613,2579,6.3942,1,0,0,0,0,356700
-121.96,37.76,8,3865,463.0,1548,432,9.7037,1,0,0,0,0,425100
-121.94,37.76,4,6875,1439.0,2889,1307,4.6932,1,0,0,0,0,356100
-121.93,37.76,5,2255,269.0,876,258,10.3345,1,0,0,0,0,461400
-121.92,37.74,8,452,51.0,140,43,12.5915,1,0,0,0,0,432400
-121.93,37.78,2,227,35.0,114,49,3.1591,1,0,0,0,0,434700
-121.96,37.74,2,200,20.0,25,9,15.0001,1,0,0,0,0,350000
-121.97,37.76,8,3743,581.0,1633,567,6.7027,1,0,0,0,0,381900
-121.97,37.77,13,7241,1007.0,3221,947,7.2216,1,0,0,0,0,324600
-121.98,37.74,8,2865,389.0,1376,417,7.9393,1,0,0,0,0,399300
-122.02,37.84,34,1879,265.0,729,263,7.7072,0,0,0,1,0,443800
-122.01,37.83,30,3917,549.0,1330,544,6.5617,0,0,0,1,0,386600
-122.0,37.82,20,2206,458.0,926,432,4.6042,1,0,0,0,0,256400
-121.99,37.82,22,1248,271.0,579,269,3.375,1,0,0,0,0,200000
-122.03,37.83,24,5948,738.0,1997,710,9.8708,0,0,0,1,0,500001
-121.99,37.77,14,8213,1364.0,3283,1286,5.1755,1,0,0,0,0,294800
-121.99,37.81,17,465,83.0,146,75,4.9018,1,0,0,0,0,188500
-122.02,37.8,11,6200,907.0,2286,896,7.6518,0,0,0,1,0,359300
-122.03,37.87,21,3521,447.0,1396,467,8.2673,0,0,0,1,0,358700
-122.02,37.88,16,3031,438.0,1087,421,7.3732,0,0,0,1,0,287300
-122.02,37.87,14,3056,369.0,1209,377,8.4352,0,0,0,1,0,441400
-122.03,37.86,25,3004,393.0,1145,376,7.2655,0,0,0,1,0,494000
-122.0,37.86,18,8953,1074.0,3011,993,10.7372,1,0,0,0,0,500001
-121.97,37.87,4,1029,126.0,416,122,13.4883,0,1,0,0,0,500001
-121.96,37.84,29,7479,977.0,2744,943,7.5139,0,1,0,0,0,398200
-122.0,37.84,16,7681,946.0,2777,908,9.5271,1,0,0,0,0,500001
-121.96,37.85,10,3209,379.0,1199,392,12.2478,0,1,0,0,0,500001
-121.99,37.83,16,2939,380.0,1177,396,8.0839,1,0,0,0,0,372000
-121.98,37.82,18,9117,1248.0,3280,1167,8.003,1,0,0,0,0,351300
-121.95,37.81,5,7178,898.0,2823,907,9.0776,1,0,0,0,0,450400
-122.1,37.93,20,10212,1424.0,4083,1374,8.039,0,0,0,1,0,382200
-122.12,37.94,22,4949,626.0,1850,590,10.4549,0,0,0,1,0,500001
-122.1,37.9,38,827,144.0,368,136,6.5095,0,0,0,1,0,294400
-122.14,37.9,32,5738,746.0,2099,732,10.3224,0,0,0,1,0,500001
-122.12,37.91,34,5683,755.0,1962,723,8.3678,0,0,0,1,0,455300
-122.09,37.89,35,880,139.0,352,132,6.8686,0,0,0,1,0,406500
-122.1,37.89,21,3282,653.0,1398,601,5.2079,0,0,0,1,0,310300
-122.11,37.89,32,2372,516.0,1067,492,4.3235,0,0,0,1,0,279500
-122.11,37.88,37,4005,614.0,1602,606,6.4666,0,0,0,1,0,348200
-122.12,37.88,35,2785,362.0,1001,363,8.0448,0,0,0,1,0,433300
-122.12,37.89,30,3227,733.0,1260,684,4.125,0,0,0,1,0,257100
-122.13,37.89,27,744,214.0,295,169,2.7411,0,0,0,1,0,350000
-122.13,37.87,18,1820,220.0,728,229,10.3713,0,0,0,1,0,426100
-122.14,37.88,34,6986,1096.0,2865,1124,6.2275,0,0,0,1,0,394400
-122.07,37.88,11,1077,318.0,590,264,3.5536,0,0,0,1,0,387200
-122.08,37.88,24,2059,462.0,410,294,2.3971,0,0,0,1,0,99400
-122.08,37.87,24,6130,1359.0,1750,1286,2.9167,0,0,0,1,0,102700
-122.06,37.85,17,7475,1556.0,2092,1449,3.6437,0,0,0,1,0,186500
-122.07,37.86,23,1025,205.0,263,191,3.12,0,0,0,1,0,155000
-122.06,37.86,16,5187,1014.0,1512,986,4.4551,0,0,0,1,0,252400
-122.07,37.86,17,1102,224.0,317,208,3.5893,0,0,0,1,0,206300
-122.08,37.87,26,2405,564.0,680,531,2.4896,0,0,0,1,0,73400
-122.1,37.88,35,3701,528.0,1511,517,7.2315,0,0,0,1,0,367100
-122.09,37.86,27,5484,760.0,2212,770,7.6202,0,0,0,1,0,402600
-122.11,37.87,33,3398,500.0,1351,457,6.5814,0,0,0,1,0,314200
-122.12,37.85,18,5252,686.0,1870,657,8.0074,0,0,0,1,0,454100
-122.08,37.84,17,1320,159.0,1722,141,11.7064,0,0,0,1,0,500001
-122.12,37.81,26,4048,513.0,1486,498,7.6717,0,0,0,1,0,416500
-122.12,37.82,26,2269,317.0,918,313,6.6657,0,0,0,1,0,364500
-122.11,37.83,19,5130,741.0,1887,712,7.203,0,0,0,1,0,369900
-122.08,37.82,4,2045,237.0,830,252,11.3421,0,0,0,1,0,500001
-122.14,37.86,20,6201,1182.0,2415,1141,4.5744,0,0,0,1,0,314000
-122.14,37.85,27,9147,1276.0,3371,1269,7.3267,0,0,0,1,0,389900
-122.14,37.84,24,2131,343.0,874,373,5.6349,0,0,0,1,0,355600
-122.16,37.83,16,4596,705.0,1480,650,7.52,0,0,0,1,0,370200
-122.16,37.86,36,3359,493.0,1298,483,8.1586,0,0,0,1,0,404300
-122.18,37.88,36,542,119.0,231,121,4.9,0,0,0,1,0,354200
-122.18,37.86,33,4449,636.0,1684,617,8.9571,0,0,0,1,0,399700
-122.16,37.89,32,1779,241.0,721,258,8.7589,0,0,0,1,0,434500
-122.17,37.88,32,3633,508.0,1393,506,7.6917,0,0,0,1,0,401800
-122.17,37.88,33,3626,502.0,1348,480,7.6107,0,0,0,1,0,423200
-122.17,37.87,38,1261,177.0,472,183,6.917,0,0,0,1,0,438000
-122.22,37.88,20,95,13.0,31,15,2.4444,0,0,0,1,0,475000
-122.2,37.89,37,3881,560.0,1315,517,7.3195,0,0,0,1,0,367500
-122.2,37.88,36,1065,160.0,398,155,7.7736,0,0,0,1,0,378100
-122.18,37.91,31,7200,876.0,2428,843,10.9405,0,0,0,1,0,500001
-122.2,37.9,36,2107,287.0,740,280,10.3416,0,0,0,1,0,500001
-122.18,37.9,36,4760,610.0,1511,572,9.0064,0,0,0,1,0,500001
-122.18,37.89,18,4845,735.0,1634,734,8.1489,0,0,0,1,0,499000
-121.84,37.98,8,7505,1089.0,3325,1016,5.2699,0,1,0,0,0,204200
-121.81,37.97,8,1584,236.0,615,202,6.4753,0,1,0,0,0,166800
-121.78,37.97,4,17032,2546.0,7653,2359,5.5601,0,1,0,0,0,213700
-121.83,37.95,17,1133,244.0,716,235,2.875,0,1,0,0,0,162500
-121.94,37.83,11,2836,373.0,959,335,10.5815,0,1,0,0,0,500001
-121.89,37.82,4,11444,1355.0,3898,1257,13.2949,0,1,0,0,0,500001
-121.91,37.81,7,3477,416.0,1216,395,13.1499,0,1,0,0,0,500001
-121.82,37.81,12,4711,659.0,2089,621,8.3209,0,1,0,0,0,485400
-121.96,37.99,2,3129,707.0,1606,698,2.9591,0,1,0,0,0,210100
-121.96,37.94,26,3084,505.0,1557,501,5.1582,0,1,0,0,0,194700
-121.96,37.95,25,4026,791.0,1850,709,4.1483,0,1,0,0,0,181200
-121.95,37.94,21,3153,411.0,1318,431,6.8642,0,1,0,0,0,285400
-121.97,37.93,4,3241,464.0,1552,494,6.6134,0,1,0,0,0,307000
-122.01,37.92,18,2808,337.0,1038,337,8.3956,0,0,0,1,0,353600
-122.01,37.92,16,2638,345.0,1055,334,8.1163,0,0,0,1,0,365800
-121.99,37.92,14,1780,224.0,764,226,9.0243,0,1,0,0,0,427700
-121.93,37.89,13,2085,292.0,852,264,7.3445,0,1,0,0,0,366700
-121.92,37.96,14,5332,884.0,2093,839,5.2798,0,1,0,0,0,237400
-121.94,37.95,18,2541,355.0,986,346,7.1978,0,1,0,0,0,288000
-121.91,37.93,13,1610,198.0,703,217,8.7059,0,1,0,0,0,329400
-121.94,37.94,26,1299,174.0,533,180,6.2296,0,1,0,0,0,291700
-121.94,37.93,16,3421,427.0,1341,428,7.5695,0,1,0,0,0,320400
-121.93,37.93,16,2876,391.0,1089,377,6.299,0,1,0,0,0,286900
-121.93,37.93,16,2169,262.0,877,245,6.6049,0,1,0,0,0,312600
-121.95,37.94,27,1469,216.0,578,219,5.9346,0,1,0,0,0,253600
-122.25,38.02,16,1803,267.0,946,266,5.7001,0,0,0,1,0,205100
-122.25,38.03,15,3338,532.0,1834,520,5.6293,0,0,0,1,0,197600
-122.21,38.02,15,2150,327.0,1094,324,6.0224,0,0,0,1,0,198500
-122.2,37.96,9,6306,962.0,2581,911,6.7741,0,0,0,1,0,310700
-122.23,38.06,52,1350,266.0,490,257,3.125,0,0,0,1,0,171100
-122.23,38.05,52,1736,358.0,638,297,2.5517,0,0,0,1,0,147100
-122.21,38.06,52,2735,559.0,1076,487,3.6154,0,0,0,1,0,155700
-122.2,38.04,31,3029,500.0,1236,487,5.6022,0,0,0,1,0,197000
-122.26,38.03,25,2239,361.0,928,353,4.4474,0,0,0,1,0,203700
-122.27,38.04,47,1685,405.0,835,372,2.3103,0,0,0,1,0,134500
-122.26,38.03,41,1631,282.0,752,288,3.9345,0,0,0,1,0,150200
-122.26,38.04,41,2512,539.0,1179,480,2.694,0,0,0,1,0,123000
-122.25,38.05,30,1255,297.0,779,307,1.6767,0,0,0,1,0,147700
-122.32,38.06,4,7999,1611.0,3596,1396,5.0969,0,0,0,1,0,174200
-122.28,38.0,26,2335,413.0,980,417,3.4471,0,0,0,1,0,178900
-122.29,38.0,16,4986,1081.0,2805,1016,4.025,0,0,0,1,0,173200
-122.36,38.03,32,2159,393.0,981,369,4.3173,0,0,0,1,0,175400
-122.3,38.0,34,1712,317.0,956,341,4.4394,0,0,0,1,0,162000
-122.31,38.0,26,3735,641.0,1708,633,4.621,0,0,0,1,0,191100
-122.31,38.01,18,4123,874.0,1895,772,3.2759,0,0,0,1,0,195000
-122.28,37.99,28,3801,622.0,1654,571,4.375,0,0,0,1,0,193300
-122.26,37.98,28,2038,329.0,947,349,5.1178,0,0,0,1,0,198000
-122.27,37.99,16,4921,737.0,2312,725,5.8899,0,0,0,1,0,243200
-122.27,37.98,23,3455,479.0,1375,474,6.0289,0,0,0,1,0,218600
-122.26,38.02,5,3846,786.0,2053,716,5.0473,0,0,0,1,0,184800
-122.24,38.01,11,3751,565.0,1949,555,5.7862,0,0,0,1,0,269400
-122.24,38.01,16,2084,315.0,1154,307,6.0102,0,0,0,1,0,235600
-122.25,38.0,16,2978,411.0,1531,400,6.5006,0,0,0,1,0,237700
-122.26,38.0,14,2338,391.0,1003,398,4.2269,0,0,0,1,0,170500
-122.26,38.0,6,678,104.0,318,91,5.2375,0,0,0,1,0,246400
-122.27,38.0,15,1216,166.0,572,178,5.8418,0,0,0,1,0,240300
-122.27,38.0,12,1592,242.0,969,233,6.1576,0,0,0,1,0,248700
-122.26,38.0,5,6265,908.0,3326,872,6.2073,0,0,0,1,0,272900
-122.29,37.98,27,2133,347.0,850,350,5.1046,0,0,0,1,0,209800
-122.28,37.96,35,1579,243.0,734,264,5.5,0,0,0,1,0,201000
-122.27,37.97,10,15259,2275.0,7266,2338,6.0666,0,0,0,1,0,272400
-122.3,37.97,30,4030,772.0,1777,718,3.6393,0,0,0,1,0,184000
-122.3,37.97,34,2854,528.0,1211,452,3.5353,0,0,0,1,0,164700
-122.29,37.97,20,3426,632.0,1512,580,4.4911,0,0,0,1,0,227400
-122.3,37.97,35,1811,377.0,911,340,3.375,0,0,0,1,0,149700
-122.29,37.94,20,7578,1426.0,3637,1362,4.4387,0,0,0,1,0,190000
-122.32,37.95,37,1887,353.0,895,359,4.45,0,0,0,1,0,196600
-122.31,37.94,38,1794,349.0,810,335,3.8343,0,0,0,1,0,191400
-122.31,37.94,38,2172,403.0,945,384,4.3958,0,0,0,1,0,194200
-122.32,37.95,36,1425,245.0,573,239,4.35,0,0,0,1,0,185000
-122.31,37.99,25,6508,1137.0,3259,1081,4.2348,0,0,0,1,0,157800
-122.3,37.98,25,3807,806.0,1821,792,3.6518,0,0,0,1,0,164300
-122.32,37.97,29,2347,464.0,1135,490,3.9722,0,0,0,1,0,161000
-122.32,38.01,26,3054,492.0,1495,496,4.6944,0,0,0,1,0,171100
-122.33,38.0,35,3779,711.0,2493,679,2.9781,0,0,0,1,0,109000
-122.31,38.0,29,3108,534.0,1687,516,4.3333,0,0,0,1,0,170800
-122.32,37.99,24,4865,968.0,2315,893,4.2852,0,0,0,1,0,173500
-122.32,38.0,32,2275,397.0,1233,418,4.0437,0,0,0,1,0,162800
-122.34,37.99,42,1531,326.0,1271,377,2.6167,0,0,0,1,0,85100
-122.33,37.98,3,2850,544.0,1024,515,6.0115,0,0,0,1,0,175000
-122.33,37.99,4,3999,1079.0,1591,887,3.911,0,0,0,1,0,112500
-122.39,38.0,33,44,6.0,23,11,4.125,0,0,0,1,0,212500
-122.36,37.96,39,246,57.0,316,52,0.716,0,0,0,1,0,104200
-122.36,37.96,31,1157,276.0,956,232,1.5347,0,0,0,1,0,80400
-122.36,37.95,40,408,102.0,302,81,1.8333,0,0,0,1,0,69800
-122.37,37.95,35,215,45.0,100,34,1.6023,0,0,0,1,0,81300
-122.37,37.95,32,1298,363.0,716,268,0.9797,0,0,0,1,0,76400
-122.37,37.96,37,1572,402.0,1046,350,0.7403,0,0,0,1,0,68600
-122.41,37.98,36,60,15.0,42,25,1.4583,0,0,0,1,0,67500
-122.34,37.98,33,2014,410.0,1354,427,3.9773,0,0,0,1,0,131300
-122.35,37.98,34,3756,726.0,2237,686,3.7562,0,0,0,1,0,132900
-122.34,37.97,19,392,109.0,287,81,6.0426,0,0,0,1,0,110000
-122.35,37.96,32,1991,504.0,1139,423,2.0353,0,0,0,1,0,113600
-122.35,37.97,43,2178,482.0,1545,471,2.5863,0,0,0,1,0,112200
-122.35,37.97,31,2892,685.0,2104,641,3.2188,0,0,0,1,0,113800
-122.32,37.97,33,1595,292.0,991,300,4.6937,0,0,0,1,0,134100
-122.32,37.97,33,1156,190.0,643,209,4.5,0,0,0,1,0,156600
-122.33,37.97,19,5151,1335.0,2548,1165,3.3125,0,0,0,1,0,158800
-122.33,37.98,32,1967,348.0,1144,364,4.4135,0,0,0,1,0,150100
-122.33,37.97,45,1982,376.0,1179,398,3.5463,0,0,0,1,0,130800
-122.34,37.97,19,2237,580.0,1438,551,2.3382,0,0,0,1,0,120700
-122.33,37.96,46,1222,236.0,819,251,3.9118,0,0,0,1,0,129400
-122.35,37.96,36,2191,531.0,1563,524,2.5164,0,0,0,1,0,114200
-122.35,37.96,29,1899,524.0,1357,443,1.875,0,0,0,1,0,97200
-122.35,37.96,35,1326,346.0,1023,295,2.0724,0,0,0,1,0,97700
-122.35,37.95,31,2449,595.0,1801,548,2.6328,0,0,0,1,0,110300
-122.35,37.96,34,1428,335.0,1272,319,2.5461,0,0,0,1,0,93900
-122.36,37.96,30,950,317.0,1073,280,1.8664,0,0,0,1,0,107800
-122.32,37.96,25,1728,403.0,934,412,3.375,0,0,0,1,0,133700
-122.32,37.96,34,2070,357.0,784,294,4.0417,0,0,0,1,0,182800
-122.32,37.95,35,1612,354.0,887,331,2.5769,0,0,0,1,0,146100
-122.33,37.95,22,2099,569.0,1135,509,2.1915,0,0,0,1,0,120800
-122.34,37.96,15,6487,1717.0,3408,1560,2.1991,0,0,0,1,0,133300
-122.34,37.96,33,1817,441.0,1220,389,2.5382,0,0,0,1,0,103600
-122.32,37.94,38,2751,522.0,1390,489,3.7277,0,0,0,1,0,165100
-122.32,37.94,46,1901,295.0,833,352,5.5196,0,0,0,1,0,210800
-122.32,37.93,40,1141,213.0,434,196,3.9464,0,0,0,1,0,186900
-122.33,37.95,42,1627,336.0,848,316,3.7708,0,0,0,1,0,144600
-122.33,37.94,45,1226,279.0,590,260,2.8833,0,0,0,1,0,140400
-122.33,37.94,47,1882,361.0,797,342,3.5848,0,0,0,1,0,140800
-122.33,37.94,43,1876,389.0,807,377,3.1571,0,0,0,1,0,141600
-122.33,37.94,42,1695,345.0,719,334,3.9417,0,0,0,1,0,139100
-122.33,37.94,44,1769,332.0,828,309,4.0526,0,0,0,1,0,150800
-122.34,37.95,45,1128,240.0,702,270,3.6719,0,0,0,1,0,134100
-122.33,37.95,45,1585,329.0,981,373,3.0313,0,0,0,1,0,135800
-122.33,37.95,46,1543,339.0,777,322,4.0927,0,0,0,1,0,142600
-122.34,37.95,44,1675,317.0,806,311,3.0694,0,0,0,1,0,135300
-122.34,37.95,44,1788,368.0,933,329,2.875,0,0,0,1,0,133400
-122.34,37.95,39,1986,427.0,1041,385,3.2333,0,0,0,1,0,135100
-122.34,37.95,38,1340,298.0,766,241,3.2833,0,0,0,1,0,111700
-122.35,37.95,45,2142,431.0,1318,431,3.0737,0,0,0,1,0,111600
-122.35,37.95,42,1485,290.0,971,303,3.6094,0,0,0,1,0,114600
-122.36,37.95,38,1042,289.0,773,248,2.7714,0,0,0,1,0,104700
-122.34,37.94,47,2313,433.0,947,430,3.942,0,0,0,1,0,143300
-122.34,37.94,44,1917,444.0,936,435,2.7391,0,0,0,1,0,140300
-122.34,37.94,31,1611,455.0,786,411,1.681,0,0,0,1,0,145500
-122.34,37.94,42,2206,451.0,989,444,3.125,0,0,0,1,0,143900
-122.35,37.94,45,2112,493.0,1406,452,2.3456,0,0,0,1,0,105200
-122.35,37.94,34,1880,459.0,1358,422,1.6571,0,0,0,1,0,105200
-122.35,37.94,47,1275,275.0,844,273,2.8967,0,0,0,1,0,95600
-122.36,37.95,38,1066,248.0,729,286,1.5139,0,0,0,1,0,81700
-122.36,37.94,45,907,188.0,479,161,3.0862,0,0,0,1,0,79000
-122.36,37.94,27,844,249.0,583,265,0.9687,0,0,0,1,0,105800
-122.36,37.94,26,1540,343.0,1007,338,1.3365,0,0,0,1,0,72900
